idacr,yrend,gdppc,pop
DEU,1919,4122.0,60547.0
DEU,1920,4457.0,60894.0
DEU,1921,4906.0,61573.0
DEU,1922,5310.0,61900.0
DEU,1923,4383.0,62307.0
DEU,1924,5099.0,62697.0
DEU,1925,5630.0,63166.0
DEU,1926,5746.0,63630.0
DEU,1927,6282.0,64023.0
DEU,1928,6519.0,64393.0
DEU,1929,6457.0,64739.0
DEU,1930,6333.0,65084.0
DEU,1931,5821.0,65423.0
DEU,1932,5359.0,65716.0
DEU,1933,5668.0,66027.0
DEU,1934,6150.0,66409.0
DEU,1935,6567.0,66871.0
DEU,1936,7095.0,67349.0
DEU,1937,7468.0,67831.0
DEU,1938,7960.0,68558.0
DEU,1939,8617.0,69286.0
DEU,1940,8612.0,69835.0
DEU,1941,9103.0,70244.0
DEU,1942,9149.0,70834.0
DEU,1943,9389.0,70411.0
DEU,1944,9698.0,69865.0
DEU,1945,7195.0,67000.0
DEU,1946,3534.0,64678.0
DEU,1947,3883.0,66094.0
DEU,1948,4517.0,67295.0
DEU,1949,5231.0,67991.0
DEU,1950,6186.0,68374.572
DEU,1951,6704.0,68875.884
DEU,1952,7257.0,69145.952
DEU,1953,7818.0,69550.236
DEU,1954,8364.0,69868.115
DEU,1955,9240.0,70195.612
DEU,1956,9846.0,70602.518
DEU,1957,10348.0,71019.069
DEU,1958,10739.0,71488.167
DEU,1959,11440.0,72013.853
DEU,1960,12282.0,72480.869
DEU,1961,12675.0,73123.148
DEU,1962,13106.0,73739.117
DEU,1963,13367.0,74340.26
DEU,1964,14062.0,74954.262
DEU,1965,14642.0,75638.851
DEU,1966,14964.0,76206.173
DEU,1967,14979.0,76368.453
DEU,1968,15723.0,76584.401
DEU,1969,16641.0,77143.888
DEU,1970,17277.0,77783.164
DEU,1971,17657.0,78354.709
DEU,1972,18301.0,78717.088
DEU,1973,19074.0,78950.22
DEU,1974,19228.0,78966.137
DEU,1975,19193.0,78682.325
DEU,1976,20218.0,78298.957
DEU,1977,20837.0,78160.773
DEU,1978,21447.0,78066.074
DEU,1979,22305.0,78081.292
DEU,1980,22497.0,78297.904
DEU,1981,22553.0,78401.83
DEU,1982,22380.0,78335.266
DEU,1983,22840.0,78121.655
DEU,1984,23564.0,77855.422
DEU,1985,24133.0,77684.907
DEU,1986,24657.0,77713.485
DEU,1987,25027.0,77718.298
DEU,1988,25759.0,78030.572
DEU,1989,26393.0,78644.914
DEU,1990,25391.0,79380.394
DEU,1991,26769.9603,79960.8756
DEU,1992,27385.0556,80571.17343
DEU,1993,27250.7006,81102.58556
DEU,1994,28140.0559,81384.38421
DEU,1995,28868.9462,81623.92837
DEU,1996,29349.9828,81860.55097
DEU,1997,30186.9444,81980.4115
DEU,1998,31129.5844,81992.82777
DEU,1999,32087.604,82045.84061
DEU,2000,33367.2838,82157.03139
DEU,2001,34260.2876,82295.35667
DEU,2002,34590.9302,82433.83485
DEU,2003,34716.4405,82479.48558
DEU,2004,35528.7135,82461.58195
DEU,2005,36205.575,82414.77498
DEU,2006,38014.1369,82321.86509
DEU,2007,39752.2067,82211.85903
DEU,2008,40715.4342,82055.68758
DEU,2009,38962.9387,81848.03527
DEU,2010,41109.5818,81654.76487
DEU,2011,43189.0,81482.12307
DEU,2012,43320.0,81635.23184
DEU,2013,43413.0,81858.31832
DEU,2014,43922.0,82200.27991
DEU,2015,44293.0,82914.97852
DEU,2016,44689.0,83586.99226
DEU,2017,45619.7846,83899.96235
DEU,2018,46177.6187,84152.4834
DJI,1950,3459.0,79.0
DJI,1951,3566.0,81.0
DJI,1952,3585.0,83.0
DJI,1953,3633.0,86.0
DJI,1954,3743.0,88.0
DJI,1955,3765.0,90.0
DJI,1956,3810.0,93.0
DJI,1957,3848.0,96.0
DJI,1958,3840.0,101.0
DJI,1959,3948.0,106.0
DJI,1960,4087.0,111.0
DJI,1961,4114.0,117.0
DJI,1962,4057.0,123.0
DJI,1963,4092.0,129.0
DJI,1964,4055.0,135.0
DJI,1965,4047.0,142.0
DJI,1966,4063.0,149.0
DJI,1967,4055.0,157.0
DJI,1968,4028.0,164.0
DJI,1969,4018.0,172.0
DJI,1970,4774.0,180.0
DJI,1971,4846.0,188.0
DJI,1972,4787.0,197.0
DJI,1973,4801.0,206.0
DJI,1974,4414.0,216.0
DJI,1975,4691.0,227.0
DJI,1976,4878.0,237.0
DJI,1977,4036.0,252.0
DJI,1978,3419.0,275.0
DJI,1979,3308.0,299.0
DJI,1980,3167.0,327.0
DJI,1981,3091.0,345.0
DJI,1982,3043.0,356.0
DJI,1983,2963.0,370.0
DJI,1984,2944.0,375.0
DJI,1985,2880.0,382.0
DJI,1986,2743.0,397.0
DJI,1987,2670.0,409.0
DJI,1988,2652.0,417.0
DJI,1989,2436.0,442.0
DJI,1990,2308.0,499.0
DJI,1991,2013.3427,552.0
DJI,1992,2141.6341,547.0
DJI,1993,2290.7846,534.0
DJI,1994,2175.3619,547.0
DJI,1995,2262.4287,553.0
DJI,1996,2081.9955,568.0
DJI,1997,2080.5134,592.0
DJI,1998,1974.5657,621.0
DJI,1999,1930.5078,646.0
DJI,2000,1880.9988,669.0
DJI,2001,1845.6991,693.0
DJI,2002,1824.4551,716.0
DJI,2003,1945.6655,691.0
DJI,2004,2097.1234,657.0
DJI,2005,2126.8051,666.0
DJI,2006,2342.2192,679.0
DJI,2007,2396.0181,694.0
DJI,2008,2463.4449,709.0
DJI,2009,2521.5047,725.0
DJI,2010,2543.8733,741.0
DJI,2011,2590.0,757.0
DJI,2012,2654.0,774.0
DJI,2013,2724.0,792.0
DJI,2014,2823.0,810.0
DJI,2015,2941.0,828.0
DJI,2016,3064.0,847.0
DJI,2017,3168.4477,865.267
DJI,2018,3295.6815,884.017
DMA,1950,980.0,51.0
DMA,1951,1066.0,52.0
DMA,1952,1121.0,53.0
DMA,1953,1073.0,54.0
DMA,1954,1098.0,55.0
DMA,1955,1130.0,57.0
DMA,1956,1203.0,58.0
DMA,1957,1239.0,58.0
DMA,1958,1261.0,59.0
DMA,1959,1226.0,59.0
DMA,1960,1245.0,60.0
DMA,1961,1176.0,60.0
DMA,1962,1333.0,61.0
DMA,1963,1372.0,62.0
DMA,1964,1419.0,63.0
DMA,1965,1203.0,64.0
DMA,1966,1323.0,65.0
DMA,1967,1325.0,66.0
DMA,1968,1288.0,68.0
DMA,1969,1388.0,69.0
DMA,1970,1492.0,70.0
DMA,1971,1578.0,71.0
DMA,1972,1674.0,72.0
DMA,1973,1793.0,73.0
DMA,1974,1894.0,73.0
DMA,1975,1940.0,74.0
DMA,1976,2066.0,74.0
DMA,1977,2117.0,74.0
DMA,1978,2365.0,74.0
DMA,1979,1932.0,74.0
DMA,1980,2219.0,74.0
DMA,1981,2499.0,74.0
DMA,1982,2592.0,74.0
DMA,1983,2644.0,74.0
DMA,1984,2802.0,74.0
DMA,1985,2872.0,73.0
DMA,1986,3107.0,72.0
DMA,1987,3370.0,72.0
DMA,1988,3687.0,71.0
DMA,1989,3714.0,71.0
DMA,1990,3939.0,70.0
DMA,1991,4083.996,70.0
DMA,1992,4271.6901,70.0
DMA,1993,4339.817,70.0
DMA,1994,4459.3653,71.0
DMA,1995,4606.7337,71.0
DMA,1996,4894.8419,71.0
DMA,1997,5170.808,70.0
DMA,1998,5462.6971,70.0
DMA,1999,5584.0238,70.0
DMA,2000,5696.9552,71.0
DMA,2001,5799.8162,71.0
DMA,2002,5771.3748,72.0
DMA,2003,6321.9557,72.0
DMA,2004,6602.7,72.0
DMA,2005,6697.5345,72.0
DMA,2006,7133.7813,72.0
DMA,2007,7698.7736,72.0
DMA,2008,8454.0627,73.0
DMA,2009,8511.8581,73.0
DMA,2010,8768.4774,73.0
DMA,2011,8944.0,73.0
DMA,2012,8823.0,73.0
DMA,2013,9145.0,73.0
DMA,2014,9507.0,73.0
DMA,2015,9319.0,74.0
DMA,2016,9550.0,74.0
DMA,2017,8842.0227,73.897
DMA,2018,9021.1737,74.027
DNK,1820,2031.0,1155.0
DNK,1821,2104.0,1167.0
DNK,1822,2115.0,1179.0
DNK,1823,2085.0,1196.0
DNK,1824,2117.0,1213.0
DNK,1825,2107.0,1228.0
DNK,1826,2110.0,1243.0
DNK,1827,2150.0,1255.0
DNK,1828,2163.0,1265.0
DNK,1829,2110.0,1270.0
DNK,1830,2120.0,1273.0
DNK,1831,2101.0,1275.0
DNK,1832,2158.0,1276.0
DNK,1833,2130.0,1284.0
DNK,1834,2227.0,1295.0
DNK,1835,2195.0,1306.0
DNK,1836,2179.0,1315.0
DNK,1837,2219.0,1325.0
DNK,1838,2216.0,1335.0
DNK,1839,2224.0,1347.0
DNK,1840,2276.0,1357.0
DNK,1841,2254.0,1371.0
DNK,1842,2243.0,1385.0
DNK,1843,2353.0,1392.0
DNK,1844,2434.0,1414.0
DNK,1845,2472.0,1430.0
DNK,1846,2501.0,1444.0
DNK,1847,2466.0,1456.0
DNK,1848,2570.0,1470.0
DNK,1849,2695.0,1484.0
DNK,1850,2817.0,1499.0
DNK,1851,2649.0,1517.0
DNK,1852,2713.0,1536.0
DNK,1853,2697.0,1552.0
DNK,1854,2679.0,1569.0
DNK,1855,2938.0,1590.0
DNK,1856,2735.0,1612.0
DNK,1857,2745.0,1634.0
DNK,1858,2691.0,1653.0
DNK,1859,2834.0,1674.0
DNK,1860,2775.0,1696.0
DNK,1861,2785.0,1717.0
DNK,1862,2836.0,1739.0
DNK,1863,2979.0,1761.0
DNK,1864,2922.0,1777.0
DNK,1865,2989.0,1799.0
DNK,1866,2963.0,1814.0
DNK,1867,2933.0,1833.0
DNK,1868,2954.0,1852.0
DNK,1869,3092.0,1871.0
DNK,1870,3193.0,1888.0
DNK,1871,3177.0,1903.0
DNK,1872,3327.0,1918.0
DNK,1873,3279.0,1935.0
DNK,1874,3341.0,1954.0
DNK,1875,3366.0,1973.0
DNK,1876,3395.0,1994.0
DNK,1877,3261.0,2019.0
DNK,1878,3351.0,2043.0
DNK,1879,3425.0,2064.0
DNK,1880,3476.0,2081.0
DNK,1881,3480.0,2101.0
DNK,1882,3571.0,2120.0
DNK,1883,3665.0,2137.0
DNK,1884,3642.0,2160.0
DNK,1885,3625.0,2186.0
DNK,1886,3724.0,2213.0
DNK,1887,3818.0,2237.0
DNK,1888,3808.0,2257.0
DNK,1889,3826.0,2276.0
DNK,1890,4022.0,2294.0
DNK,1891,4073.0,2311.0
DNK,1892,4141.0,2327.0
DNK,1893,4191.0,2344.0
DNK,1894,4235.0,2367.0
DNK,1895,4415.0,2397.0
DNK,1896,4521.0,2428.0
DNK,1897,4564.0,2462.0
DNK,1898,4575.0,2497.0
DNK,1899,4705.0,2530.0
DNK,1900,4809.0,2561.0
DNK,1901,4948.0,2594.0
DNK,1902,5007.0,2623.0
DNK,1903,5244.0,2653.0
DNK,1904,5302.0,2681.0
DNK,1905,5333.0,2710.0
DNK,1906,5423.0,2741.0
DNK,1907,5557.0,2775.0
DNK,1908,5662.0,2809.0
DNK,1909,5807.0,2845.0
DNK,1910,5906.0,2882.0
DNK,1911,6148.0,2917.0
DNK,1912,6076.0,2951.0
DNK,1913,6236.0,2983.0
DNK,1914,6551.0,3018.0
DNK,1915,6022.0,3055.0
DNK,1916,6202.0,3092.0
DNK,1917,5765.0,3130.0
DNK,1918,5514.0,3165.0
DNK,1919,6153.0,3202.0
DNK,1920,6363.0,3242.0
DNK,1921,6099.0,3285.0
DNK,1922,6641.0,3322.0
DNK,1923,7267.0,3356.0
DNK,1924,7218.0,3389.0
DNK,1925,6978.0,3425.0
DNK,1926,7329.0,3452.0
DNK,1927,7425.0,3475.0
DNK,1928,7627.0,3497.0
DNK,1929,8089.0,3518.0
DNK,1930,8513.0,3542.0
DNK,1931,8542.0,3569.0
DNK,1932,8239.0,3603.0
DNK,1933,8434.0,3633.0
DNK,1934,8611.0,3666.0
DNK,1935,8735.0,3695.0
DNK,1936,8886.0,3722.0
DNK,1937,9035.0,3749.0
DNK,1938,9185.0,3777.0
DNK,1939,9553.0,3805.0
DNK,1940,8155.0,3832.0
DNK,1941,7291.0,3863.0
DNK,1942,7379.0,3903.0
DNK,1943,8097.0,3949.0
DNK,1944,8835.0,3998.0
DNK,1945,8075.0,4045.0
DNK,1946,9208.0,4101.0
DNK,1947,9620.0,4146.0
DNK,1948,9776.0,4190.0
DNK,1949,10351.0,4230.0
DNK,1950,11067.0,4271.0
DNK,1951,11056.0,4303.62
DNK,1952,11086.0,4334.0
DNK,1953,11623.0,4369.28
DNK,1954,11749.0,4406.0
DNK,1955,11788.0,4439.0
DNK,1956,11858.0,4466.471
DNK,1957,12696.0,4487.831
DNK,1958,12903.0,4515.132
DNK,1959,13767.0,4546.636
DNK,1960,14046.0,4581.0
DNK,1961,14843.0,4609.817
DNK,1962,15537.0,4646.899
DNK,1963,15513.0,4683.579
DNK,1964,16832.0,4720.171
DNK,1965,17459.0,4758.1
DNK,1966,17789.0,4797.5
DNK,1967,18230.0,4838.8
DNK,1968,18868.0,4867.3
DNK,1969,19974.0,4890.687
DNK,1970,20221.0,4928.757
DNK,1971,20617.0,4963.126
DNK,1972,21579.0,4991.596
DNK,1973,22228.0,5021.861
DNK,1974,21919.0,5045.297
DNK,1975,21712.0,5059.861
DNK,1976,23059.0,5072.596
DNK,1977,23360.0,5088.419
DNK,1978,23632.0,5104.247
DNK,1979,24409.0,5116.8
DNK,1980,24272.0,5123.027
DNK,1981,24063.0,5121.572
DNK,1982,24807.0,5117.81
DNK,1983,25450.0,5114.297
DNK,1984,26581.0,5111.619
DNK,1985,27710.0,5113.691
DNK,1986,28681.0,5120.534
DNK,1987,28728.0,5127.024
DNK,1988,29049.0,5129.516
DNK,1989,29108.0,5132.593
DNK,1990,29412.0,5140.954
DNK,1991,29915.4476,5154.312539
DNK,1992,30573.5733,5171.385089
DNK,1993,30649.538,5188.643139
DNK,1994,32359.2962,5206.19519
DNK,1995,33356.1414,5233.38777
DNK,1996,34325.4425,5263.089356
DNK,1997,35499.0633,5285.00592
DNK,1998,36361.2294,5304.233976
DNK,1999,37523.4242,5321.814028
DNK,2000,39021.1776,5339.63158
DNK,2001,39425.8652,5358.798636
DNK,2002,39709.3693,5375.946186
DNK,2003,39983.1434,5390.589228
DNK,2004,41178.5626,5404.538269
DNK,2005,42264.6303,5419.447813
DNK,2006,44025.4827,5437.287365
DNK,2007,44481.4688,5461.453435
DNK,2008,44246.3987,5493.637029
DNK,2009,42090.1733,5523.110615
DNK,2010,42932.3971,5547.699187
DNK,2011,43575.0,5570.588254
DNK,2012,43510.0,5591.588315
DNK,2013,43733.0,5614.947883
DNK,2014,44241.0,5643.491466
DNK,2015,44635.0,5683.499583
DNK,2016,44836.0,5728.026713
DNK,2017,45455.5561,5764.996321
DNK,2018,46312.3443,5793.652404
DOM,1950,1637.0,2352.968
DOM,1951,1780.0,2419.125
DOM,1952,1868.0,2491.346
DOM,1953,1790.0,2568.919
DOM,1954,1833.0,2651.127
DOM,1955,1886.0,2737.257
DOM,1956,2008.0,2827.784
DOM,1957,2066.0,2923.186
DOM,1958,2104.0,3022.747
DOM,1959,2047.0,3125.752
DOM,1960,2075.0,3231.488
DOM,1961,1964.0,3340.557
DOM,1962,2222.0,3453.434
DOM,1963,2291.0,3569.217
DOM,1964,2365.0,3687.001
DOM,1965,2007.0,3805.881
DOM,1966,2206.0,3926.395
DOM,1967,2211.0,4049.146
DOM,1968,2150.0,4173.328
DOM,1969,2316.0,4298.133
DOM,1970,2488.0,4422.755
DOM,1971,2678.0,4546.974
DOM,1972,2928.0,4671.329
DOM,1973,3196.0,4796.148
DOM,1974,3295.0,4921.761
DOM,1975,3365.0,5048.499
DOM,1976,3504.0,5175.585
DOM,1977,3586.0,5302.8
DOM,1978,3583.0,5431.308
DOM,1979,3649.0,5562.27
DOM,1980,3781.0,5696.855
DOM,1981,3846.0,5831.508
DOM,1982,3826.0,5969.0
DOM,1983,3905.0,6106.0
DOM,1984,3830.0,6242.0
DOM,1985,3653.0,6379.0
DOM,1986,3682.0,6517.0
DOM,1987,3877.0,6657.0
DOM,1988,3821.0,6799.0
DOM,1989,4219.0,6942.0
DOM,1990,3939.0,7083.0
DOM,1991,3969.5687,7210.980577
DOM,1992,4185.4059,7334.923505
DOM,1993,4490.0162,7451.174327
DOM,1994,4597.1508,7565.091703
DOM,1995,4851.6288,7683.335132
DOM,1996,5198.5666,7805.765454
DOM,1997,5616.8899,7928.069725
DOM,1998,6012.6926,8051.299711
DOM,1999,6419.7811,8175.441294
DOM,2000,6788.0839,8300.549937
DOM,2001,6917.0304,8426.786984
DOM,2002,7327.366,8552.982686
DOM,2003,7324.6973,8677.861412
DOM,2004,7441.4476,8801.408037
DOM,2005,8156.431,8923.558023
DOM,2006,9059.8844,9044.274058
DOM,2007,9866.458,9163.542025
DOM,2008,10225.5288,9281.308479
DOM,2009,10365.6749,9397.469553
DOM,2010,11276.4608,9511.881047
DOM,2011,11679.0,9626.913718
DOM,2012,11848.0,9742.218657
DOM,2013,12251.0,9854.943091
DOM,2014,13017.0,9964.948868
DOM,2015,13762.0,10072.04842
DOM,2016,14489.0,10177.33285
DOM,2017,15018.9353,10281.84787
DOM,2018,15912.3995,10385.30608
DZA,1820,685.0,2689.0
DZA,1870,1140.0,3776.0
DZA,1913,1854.0,5497.0
DZA,1950,2176.0,8892.718
DZA,1951,2147.0,9073.304
DZA,1952,2193.0,9279.525
DZA,1953,2182.0,9531.71
DZA,1954,2291.0,9611.093
DZA,1955,2303.0,9841.851
DZA,1956,2475.0,10057.133
DZA,1957,2699.0,10270.856
DZA,1958,2740.0,10484.925
DZA,1959,3178.0,10696.396
DZA,1960,3328.0,10909.294
DZA,1961,2868.0,11121.645
DZA,1962,2284.0,11000.948
DZA,1963,2818.0,11272.878
DZA,1964,2879.0,11612.858
DZA,1965,2981.0,11963.091
DZA,1966,2750.0,12339.14
DZA,1967,2907.0,12760.499
DZA,1968,3151.0,13146.267
DZA,1969,3355.0,13528.304
DZA,1970,3585.0,13931.846
DZA,1971,3188.0,14335.388
DZA,1972,3746.0,14760.787
DZA,1973,3757.0,15197.724
DZA,1974,3870.0,15653.2
DZA,1975,4020.0,16140.252
DZA,1976,4157.0,16634.618
DZA,1977,4398.0,17152.804
DZA,1978,4812.0,17685.768
DZA,1979,5088.0,18229.932
DZA,1980,5024.0,18806.061
DZA,1981,4991.0,19407.036
DZA,1982,5145.0,20033.753
DZA,1983,5243.0,20680.982
DZA,1984,5361.0,21340.546
DZA,1985,5469.0,22008.45
DZA,1986,5262.0,22642.538
DZA,1987,5088.0,23254.956
DZA,1988,4850.0,23880.766
DZA,1989,4889.0,24496.305
DZA,1990,4697.0,25089.032
DZA,1991,4708.2319,25722.00235
DZA,1992,4850.2233,26386.96538
DZA,1993,4816.9236,27045.42869
DZA,1994,4856.9854,27646.75197
DZA,1995,5142.384,28207.67356
DZA,1996,5451.6344,28721.49754
DZA,1997,5638.4802,29200.1477
DZA,1998,6069.7773,29649.00728
DZA,1999,6421.5085,30083.24398
DZA,2000,6834.5539,30514.66903
DZA,2001,7218.2458,30952.15957
DZA,2002,7814.8382,31396.79622
DZA,2003,8590.1775,31846.68166
DZA,2004,9182.2942,32320.20156
DZA,2005,9969.6226,32785.04055
DZA,2006,10385.7791,33286.41485
DZA,2007,10974.7423,33865.506
DZA,2008,11475.0024,34480.04087
DZA,2009,11907.0215,35126.13816
DZA,2010,12587.7443,35805.13447
DZA,2011,13204.0,36506.72245
DZA,2012,13379.0,37216.78517
DZA,2013,13494.0,37934.47009
DZA,2014,13744.0,38657.45757
DZA,2015,14004.0,39382.96884
DZA,2016,14331.0,40101.6089
DZA,2017,14267.2306,40804.49961
DZA,2018,14228.025,41489.77454
ECU,1870,760.0,1013.0
ECU,1880,760.0,
ECU,1890,893.0,
ECU,1900,1098.0,1400.0
ECU,1901,1121.0,1420.0
ECU,1902,1143.0,1441.0
ECU,1903,1165.0,1462.0
ECU,1904,1189.0,1483.0
ECU,1905,1213.0,1505.0
ECU,1906,1237.0,1527.0
ECU,1907,1261.0,1549.0
ECU,1908,1299.0,1571.0
ECU,1909,1337.0,1594.0
ECU,1910,1379.0,1617.0
ECU,1911,1420.0,1641.0
ECU,1912,1462.0,1665.0
ECU,1913,1506.0,1689.0
ECU,1914,1537.0,1703.0
ECU,1915,1567.0,1717.0
ECU,1916,1583.0,1731.0
ECU,1917,1599.0,1746.0
ECU,1918,1615.0,1760.0
ECU,1919,1647.0,1774.0
ECU,1920,1680.0,1790.0
ECU,1921,1696.0,1805.0
ECU,1922,1714.0,1820.0
ECU,1923,1731.0,1835.0
ECU,1924,1749.0,1850.0
ECU,1925,1765.0,1865.0
ECU,1926,1784.0,1881.0
ECU,1927,1836.0,1896.0
ECU,1928,1892.0,1912.0
ECU,1929,1948.0,1928.0
ECU,1930,1969.0,1944.0
ECU,1931,1929.0,1995.0
ECU,1932,1890.0,2050.0
ECU,1933,1890.0,2095.0
ECU,1934,1890.0,2140.0
ECU,1935,1890.0,2196.0
ECU,1936,1908.0,2249.0
ECU,1937,1927.0,2298.0
ECU,1938,1948.0,2355.0
ECU,1939,1967.0,2412.0
ECU,1940,2050.0,2466.0
ECU,1941,2016.0,2541.0
ECU,1942,2056.0,2575.0
ECU,1943,2259.0,2641.0
ECU,1944,2230.0,2712.0
ECU,1945,2182.0,2781.0
ECU,1946,2381.0,2853.0
ECU,1947,2571.0,2936.0
ECU,1948,2844.0,3017.0
ECU,1949,2815.0,3104.0
ECU,1950,2970.0,3369.955
ECU,1951,2925.0,3458.093
ECU,1952,3202.0,3548.753
ECU,1953,3185.0,3642.591
ECU,1954,3352.0,3740.256
ECU,1955,3349.0,3842.399
ECU,1956,3381.0,3948.587
ECU,1957,3437.0,4058.385
ECU,1958,3441.0,4172.445
ECU,1959,3524.0,4291.418
ECU,1960,3649.0,4415.956
ECU,1961,3633.0,4546.197
ECU,1962,3716.0,4681.707
ECU,1963,3698.0,4822.279
ECU,1964,3843.0,4967.705
ECU,1965,4090.0,5117.779
ECU,1966,4074.0,5272.639
ECU,1967,4163.0,5432.424
ECU,1968,4264.0,5596.925
ECU,1969,4366.0,5765.935
ECU,1970,4535.0,5939.246
ECU,1971,4658.0,6116.773
ECU,1972,4801.0,6298.651
ECU,1973,5244.0,6485.013
ECU,1974,5392.0,6675.986
ECU,1975,5514.0,6871.698
ECU,1976,5877.0,7072.687
ECU,1977,6073.0,7278.866
ECU,1978,6314.0,7489.432
ECU,1979,6472.0,7703.577
ECU,1980,6582.0,7920.499
ECU,1981,6664.0,8141.078
ECU,1982,6558.0,8365.85
ECU,1983,6252.0,8593.494
ECU,1984,6336.0,8825.829
ECU,1985,6433.0,9061.664
ECU,1986,6452.0,9301.083
ECU,1987,5893.0,9545.158
ECU,1988,6357.0,9794.122
ECU,1989,6207.0,10048.223
ECU,1990,6221.0,10318.036
ECU,1991,6513.3368,10429.924
ECU,1992,6715.4743,10553.806
ECU,1993,6770.1786,10753.682
ECU,1994,6940.0903,11012.554
ECU,1995,6985.1555,11265.611
ECU,1996,6993.6438,11526.481
ECU,1997,7181.1009,11792.472
ECU,1998,7307.1694,12050.626
ECU,1999,6884.7926,12268.309
ECU,2000,6908.243,12445.838
ECU,2001,7131.194,12629.117
ECU,2002,7359.7072,12827.279
ECU,2003,7468.5035,13074.181
ECU,2004,7958.9207,13368.398
ECU,2005,8256.7777,13662.318
ECU,2006,8521.5598,13917.057
ECU,2007,8633.5844,14134.956
ECU,2008,9103.8717,14354.469
ECU,2009,9081.3705,14573.101
ECU,2010,9327.2128,14790.608
ECU,2011,9985.0,15007.343
ECU,2012,10398.0,15223.68
ECU,2013,10760.0,15439.429
ECU,2014,11036.0,15654.411
ECU,2015,10905.0,15868.396
ECU,2016,10527.0,16080.778
ECU,2017,10637.2771,16290.913
ECU,2018,10638.8251,16498.502
EGY,1,1116.0,4500.0
EGY,730,1164.0,
EGY,1000,956.0,5000.0
EGY,1120,1052.0,
EGY,1280,1068.0,
EGY,1300,972.0,
EGY,1400,1164.0,
EGY,1500,1084.0,4000.0
EGY,1820,956.0,4194.0
EGY,1870,1195.0,7049.0
EGY,1913,1674.0,12144.0
EGY,1950,1450.9724,21197.691
EGY,1951,1443.0,21704.443
EGY,1952,1435.0,22223.309
EGY,1953,1425.0,22754.58
EGY,1954,1417.0,23298.551
EGY,1955,1411.0,23855.527
EGY,1956,1443.0,24425.817
EGY,1957,1474.0,25009.741
EGY,1958,1510.0,25607.624
EGY,1959,1545.0,26219.8
EGY,1960,1580.0,26846.61
EGY,1961,1643.0,27522.861
EGY,1962,1712.0,28173.309
EGY,1963,1785.0,28820.665
EGY,1964,1859.0,29533.07
EGY,1965,1934.0,30265.148
EGY,1966,1900.0,30986.381
EGY,1967,1835.0,31681.188
EGY,1968,1827.0,32337.877
EGY,1969,1914.0,32966.239
EGY,1970,1999.0,33574.026
EGY,1971,2045.0,34183.988
EGY,1972,2047.0,34807.417
EGY,1973,2063.0,35480.414
EGY,1974,2099.0,36216.313
EGY,1975,2265.0,36952.499
EGY,1976,2560.0,37736.99
EGY,1977,2817.0,38783.863
EGY,1978,2939.0,40020.461
EGY,1979,3076.0,41257.718
EGY,1980,3298.0,42634.215
EGY,1981,3309.0,44196.104
EGY,1982,3543.0,45681.811
EGY,1983,3701.0,47093.025
EGY,1984,3810.0,48550.155
EGY,1985,3939.0,50052.381
EGY,1986,3921.0,51593.433
EGY,1987,3929.0,52793.544
EGY,1988,4001.0,54015.071
EGY,1989,4030.0,55251.811
EGY,1990,4022.0,56683.22
EGY,1991,4180.1326,57731.02215
EGY,1992,4338.9538,58583.48833
EGY,1993,4542.6325,59433.57807
EGY,1994,4746.5882,60299.27085
EGY,1995,5001.0667,61182.78583
EGY,1996,5293.1005,62093.83429
EGY,1997,5594.5972,63360.13953
EGY,1998,5884.8018,64653.44274
EGY,1999,6211.0158,65976.04429
EGY,2000,6593.5318,67329.76248
EGY,2001,6914.9368,68715.40829
EGY,2002,7142.6864,70167.75346
EGY,2003,7365.8027,71677.63045
EGY,2004,7661.8599,73195.44771
EGY,2005,8021.8835,74713.9372
EGY,2006,8509.6144,76275.18496
EGY,2007,9130.5979,77927.17596
EGY,2008,9698.0166,79676.50603
EGY,2009,10159.0022,81528.19527
EGY,2010,10719.2913,83502.93776
EGY,2011,10737.0,85619.453
EGY,2012,10767.0,87839.54955
EGY,2013,10775.0,90122.67289
EGY,2014,11016.0,92466.14338
EGY,2015,11159.0,94869.07292
EGY,2016,11351.0,97305.14298
EGY,2017,11619.6884,99745.38207
EGY,2018,11957.2122,102183.736
ESP,1,886.0,3750.0
ESP,1285,1501.08,
ESP,1295,1518.95,
ESP,1305,1501.08,
ESP,1315,1483.21,
ESP,1325,1429.6,
ESP,1335,1572.56,
ESP,1345,1608.3,
ESP,1355,1465.34,
ESP,1365,1411.73,
ESP,1375,1286.64,
ESP,1385,1304.51,
ESP,1395,1358.12,
ESP,1404,1375.99,
ESP,1415,1375.99,
ESP,1425,1375.99,
ESP,1435,1411.73,
ESP,1445,1358.12,
ESP,1455,1393.86,
ESP,1465,1340.25,
ESP,1475,1304.51,
ESP,1485,1375.99,
ESP,1495,1411.73,
ESP,1505,1393.86,
ESP,1515,1447.47,
ESP,1525,1393.86,
ESP,1535,1465.34,
ESP,1545,1429.6,
ESP,1555,1518.95,
ESP,1565,1483.21,
ESP,1575,1554.69,
ESP,1585,1536.82,
ESP,1595,1554.69,
ESP,1605,1465.34,
ESP,1615,1447.47,
ESP,1625,1393.86,
ESP,1635,1375.99,
ESP,1645,1286.64,
ESP,1655,1411.73,
ESP,1665,1250.9,
ESP,1675,1286.64,
ESP,1685,1340.25,
ESP,1695,1375.99,
ESP,1705,1375.99,
ESP,1715,1358.12,
ESP,1725,1429.6,
