ccode,leader,entry,exit,exitcode,prevtimesinoffice,posttenurefate,gender,yrborn,yrdied,numentry,numexit,yrbegin,yrend,country,end_gdppc,pop_x,begin_gdppc,pop_y,age,tenure,growth_rate,fties_range,growth_rate_normgroup,growth_rate_avggrp
0.12098765432098765,Arango,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.8323699421965318,0.0,0.0,0.99663675,0.8940397350993378,0.9064748201438849,Colombia,0.05302208168291821,0.02902428952194173,0.055180146636167195,0.028062951526422866,0.391304347826087,0.061227913218519336,-0.006564012130336385,1.0,4,5
0.12098765432098765,Alvaro Uribe Velez,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.8208092485549133,0.0,0.0,0.99663675,0.9205298013245033,0.9640287769784173,Colombia,0.06947643848637966,0.03198350250547553,0.0536668363796269,0.029592515183018878,0.4782608695652174,0.1428651308432118,0.03710612955803688,1.0,4,5
0.12098765432098765,Santos Calderon,0.0,1.0,1.0,0.0,0.875,0.5,0.815028901734104,0.0,0.0,0.0,0.9735099337748344,1.0,Colombia,0.08249471741568096,0.03388954425468301,0.07032128008072841,0.032596322441190186,0.6086956521739131,0.0898009393871617,0.033534012591816154,1.0,4,5
0.12222222222222222,Guzman Blanco,0.5,0.0,0.2857142857142857,0.0,0.625,0.5,0.10982658959537572,0.9591397849462365,0.5,0.99663675,0.046357615894039736,0.007194244604316547,Venezuela (Bolivarian Republic of),0.010057215674651227,0.0011276583450096015,0.00904803649819857,0.0011296866340411362,0.34782608695652173,0.11882129277566539,0.014422116340135982,1.0,4,5
0.12222222222222222,Linares Alcantara,0.0,0.5,0.2857142857142857,0.0,0.0,0.5,0.08670520231213873,0.9516129032258065,0.0,0.99775785,0.09271523178807947,0.014388489208633094,Venezuela (Bolivarian Republic of),0.010918113699777432,0.0011525755864960207,0.01017951259012923,0.0012754918142818213,0.5072463768115942,0.014649966450458508,0.04011009224687015,1.0,4,5
0.12222222222222222,Guzman Blanco,0.0,0.0,0.2857142857142857,0.25,0.625,0.5,0.10982658959537572,0.9591397849462365,0.0,0.99663675,0.10596026490066225,0.05755395683453238,Venezuela (Bolivarian Republic of),0.012646334362157655,0.0012991475952396625,0.01080377526153925,0.0013260772849775693,0.4782608695652174,0.08504808767613509,0.029142751715163232,1.0,4,5
0.12222222222222222,Joaquin Crespo,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.1791907514450867,0.9587813620071685,0.0,0.99663675,0.1390728476821192,0.07194244604316546,Venezuela (Bolivarian Republic of),0.012402199101300969,0.0013328591572507001,0.01280011526281921,0.0014495653457936599,0.37681159420289856,0.020353388503690447,-0.008104272501138644,1.0,4,5
0.12222222222222222,Rojas Paul,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.09248554913294797,0.9612903225806452,0.0,0.99663675,0.16556291390728478,0.10071942446043165,Venezuela (Bolivarian Republic of),0.014747182527950712,0.00140248086140393,0.013053721973079531,0.0015165167040674438,0.6521739130434783,0.014314471035562512,0.07090796578292785,1.0,3,4
0.12222222222222222,Palacio,0.0,0.16666666666666666,0.9285714285714286,0.0,0.125,0.5,0.1907514450867052,0.9594982078853047,0.0,0.9988789,0.17880794701986755,0.11510791366906475,Venezuela (Bolivarian Republic of),0.012158063840444284,0.0014471853240707406,0.014926509987309591,0.0015544558070892547,0.43478260869565216,0.025441735629613063,-0.06707246029109609,1.0,4,5
0.12222222222222222,Joaquin Crespo,0.5,0.0,0.2857142857142857,0.25,0.625,0.5,0.1791907514450867,0.9587813620071685,0.5,0.99663675,0.19205298013245034,0.12949640287769784,Venezuela (Bolivarian Republic of),0.011913928579587597,0.0014918897867375513,0.012305907314619611,0.0015998339499192638,0.4927536231884058,0.007995974055021246,-0.01201216430246751,1.0,4,5
0.12222222222222222,Joaquin Crespo,0.0,0.0,0.2857142857142857,0.5,0.0,0.5,0.1791907514450867,0.9587813620071685,0.0,0.99663675,0.2052980132450331,0.15827338129496402,Venezuela (Bolivarian Republic of),0.011284316591062462,0.0015864287323772,0.012058803340519812,0.0016452120927492732,0.5217391304347826,0.05826437038693804,-0.011389654165139295,1.0,4,5
0.12222222222222222,Andrade,0.5,0.16666666666666666,0.9285714285714286,0.0,0.125,0.5,0.1676300578034682,0.9684587813620071,0.5,0.9988789,0.23178807947019867,0.16546762589928057,Venezuela (Bolivarian Republic of),0.009189893037397211,0.0016113459738636192,0.011421535196788749,0.0017411757062750302,0.6086956521739131,0.013028405278461191,-0.09314888685140654,1.0,5,6
0.12222222222222222,Cipriano Castro,0.5,0.16666666666666666,0.9285714285714286,0.0,0.125,0.5,0.2774566473988439,0.9681003584229391,0.5,0.9988789,0.23841059602649006,0.2302158273381295,Venezuela (Bolivarian Republic of),0.008451062642699347,0.001796026704880608,0.00930164320845889,0.0017664684416229042,0.34782608695652173,0.16612614627600086,-0.006961847636847259,1.0,4,5
0.12222222222222222,Gomez,0.5,0.5,0.2857142857142857,0.0,0.0,0.5,0.27167630057803466,0.9720430107526882,0.5,0.99775785,0.2980132450331126,0.4244604316546763,Venezuela (Bolivarian Republic of),0.02079916715234539,0.002311960175658227,0.008553828549998971,0.0019539322447894997,0.4927536231884058,0.5308655781704317,0.04205337123749025,1.0,4,5
0.12222222222222222,Lopez Contreras,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.42196531791907516,0.985663082437276,0.0,0.99663675,0.4768211920529801,0.4676258992805755,Venezuela (Bolivarian Republic of),0.027352271522709058,0.002599974172839483,0.02105208745052041,0.0024776406472866545,0.5072463768115942,0.08829121002012971,0.05298507717415655,1.0,4,4
0.12222222222222222,Medina Angarita,0.0,0.16666666666666666,0.42857142857142855,0.0,0.125,0.5,0.5028901734104047,0.978494623655914,0.0,0.9988789,0.5165562913907285,0.49640287769784175,Venezuela (Bolivarian Republic of),0.03488834154862727,0.0028674680887966295,0.027684878334251872,0.002769994911748845,0.391304347826087,0.07050995303064192,0.05681225496923875,1.0,4,4
0.12222222222222222,Betancourt,0.5,0.0,0.2857142857142857,0.0,0.125,0.5,0.5664739884393064,0.9885304659498207,0.5,0.99663675,0.543046357615894,0.5179856115107914,Venezuela (Bolivarian Republic of),0.04712080303997278,0.0031847964877266136,0.03531258785054305,0.00304151986474808,0.2898550724637681,0.027063296801610376,0.1408648760330579,1.0,2,4
0.12222222222222222,Delgado Chalbaud,0.5,0.16666666666666666,0.7142857142857143,0.0,0.0,0.5,0.5722543352601156,0.9774193548387097,0.5,0.9988789,0.5629139072847682,0.5323741007194245,Venezuela (Bolivarian Republic of),0.05193926213582842,0.003443500480319404,0.04769379750017511,0.003363630288443063,0.3188405797101449,0.01973831357638112,0.04940224201288101,1.0,4,4
0.12222222222222222,Perez Jimenez,0.0,0.16666666666666666,0.21428571428571427,0.0,0.125,0.5,0.6011560693641619,0.9956989247311828,0.0,0.9988789,0.5761589403973509,0.5899280575539568,Venezuela (Bolivarian Republic of),0.07219606417480552,0.004889631218787234,0.05257084962056589,0.0036262328570963454,0.2753623188405797,0.12648177141579064,0.05178534758938428,1.0,4,4
0.12222222222222222,Betancourt,0.0,0.0,0.2857142857142857,0.25,0.125,0.5,0.5664739884393064,0.9885304659498207,0.0,0.99663675,0.6357615894039735,0.6330935251798561,Venezuela (Bolivarian Republic of),0.08764083173005478,0.006186633732678934,0.07608474357700998,0.005306474644398443,0.4927536231884058,0.08314694699172445,0.03167644223770531,1.0,4,5
0.12222222222222222,Leoni,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.5491329479768786,0.9853046594982079,0.0,0.99663675,0.6688741721854304,0.6690647482014388,Venezuela (Bolivarian Republic of),0.09172688504334035,0.007385975317144744,0.08870655446458132,0.006410704140311945,0.6086956521739131,0.08163721762469245,0.009074456298434584,1.0,4,5
0.12222222222222222,Caldera Rodriguez,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.6127167630057804,0.9985663082437276,0.0,0.99663675,0.7019867549668874,0.7050359712230215,Venezuela (Bolivarian Republic of),0.10000178546395644,0.00877253332837881,0.0928422946626727,0.007628119370811162,0.5217391304347826,0.08169313352717512,0.017570042000494147,1.0,4,5
0.12222222222222222,Andres Perez,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.6473988439306358,0.0,0.0,0.99663675,0.7350993377483444,0.7410071942446043,Venezuela (Bolivarian Republic of),0.107659923120303,0.010292891796374638,0.1012178188374238,0.009035572312250611,0.5072463768115942,0.08163721762469245,0.014955011208811458,1.0,4,5
0.12222222222222222,Campins,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.6647398843930635,0.9978494623655914,0.0,0.99663675,0.7682119205298014,0.7769784172661871,Venezuela (Bolivarian Republic of),0.08492964541212,0.011897420706111592,0.10896908034076488,0.010578842035180279,0.5362318840579711,0.07951241333035114,-0.04217814855578383,1.0,4,5
0.12222222222222222,Lusinchi,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.6589595375722543,0.0,0.0,0.99663675,0.8013245033112583,0.8129496402877698,Venezuela (Bolivarian Republic of),0.07948799893986705,0.013587541073214436,0.08596239980484144,0.012207550618115065,0.6231884057971014,0.08169313352717512,-0.012453260480887005,1.0,4,5
0.12222222222222222,Andres Perez,0.0,0.0,0.2857142857142857,0.25,0.25,0.5,0.6473988439306358,0.9989247311827957,0.0,0.99663675,0.8344370860927153,0.841726618705036,Venezuela (Bolivarian Republic of),0.09197681530433632,0.014899506610476744,0.08045458227688013,0.013923140490873778,0.7246376811594203,0.07297025273987921,0.033324914104974145,1.0,4,5
0.12222222222222222,Caldera Rodriguez,0.0,0.0,0.2857142857142857,0.25,0.625,0.5,0.6127167630057804,0.0,0.0,0.99663675,0.8675496688741722,0.8848920863309353,Venezuela (Bolivarian Republic of),0.08539533085235929,0.016778429929084883,0.08942366320289126,0.015578147098678998,0.8840579710144928,0.08163721762469245,-0.006509135261802804,1.0,4,5
0.12222222222222222,Hugo Chavez,0.0,0.5,0.2857142857142857,0.0,0.0,0.5,0.8323699421965318,0.0,0.0,0.99775785,0.9006622516556292,0.9784172661870504,Venezuela (Bolivarian Republic of),0.11674432466902282,0.020849379286890474,0.08643374803434234,0.017162114893397418,0.4057971014492754,0.24681279355848806,0.027275829252964488,1.0,4,5
0.12222222222222222,Maduro,0.0,1.0,1.0,0.0,0.875,0.5,0.8786127167630058,0.0,0.0,0.0,0.9867549668874173,1.0,Venezuela (Bolivarian Republic of),0.11836975153735813,0.02155822016513424,0.11816394927174163,0.021294411992885523,0.4782608695652174,0.057593379557146045,0.003568583872407314,1.0,4,5
0.1580246913580247,Plaza Gutierrez,0.0,0.0,0.2857142857142857,0.0,0.125,0.5,0.3179190751445087,0.9709677419354839,0.0,0.99663675,0.25165562913907286,0.20863309352517986,Ecuador,0.005367248821351741,0.0008755544899705377,0.004834263466180936,0.0009563570065101174,0.2753623188405797,0.061171997316036675,0.020531026602959686,1.0,4,5
0.1580246913580247,Aloy Alfaro Delgado,0.5,0.16666666666666666,0.9285714285714286,0.5,0.0,0.5,0.18497109826589594,0.9709677419354839,0.5,0.9988789,0.2847682119205298,0.2517985611510791,Ecuador,0.006697143531807896,0.0009752234559162141,0.0055885808608013765,0.0010359547324578385,0.6811594202898551,0.09315589353612168,0.026591264704103765,1.0,4,5
0.1580246913580247,Plaza Gutierrez,0.0,0.0,0.2857142857142857,0.25,0.625,0.5,0.3179190751445087,0.9709677419354839,0.0,0.99663675,0.32450331125827814,0.28776978417266186,Ecuador,0.007744355308640521,0.001041180859850853,0.00705169649691861,0.001138613481810974,0.43478260869565216,0.061227913218519336,0.020690409610193337,1.0,4,5
0.1580246913580247,Alfredo Baquerizo Moreno,0.0,0.0,0.2857142857142857,0.25,0.625,0.5,0.2832369942196532,0.9777777777777777,0.0,0.99663675,0.3509933774834437,0.31654676258992803,Ecuador,0.00836754268503785,0.0010844196024302273,0.007838527572341656,0.0011877111445450822,0.5797101449275363,0.061227913218519336,0.015318699970554716,1.0,4,5
0.1580246913580247,Tamayo,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.2774566473988439,0.9763440860215054,0.0,0.99663675,0.37748344370860926,0.34532374100719426,Ecuador,0.008810840921856569,0.0011283912050533197,0.008469292979912196,0.0012316014794134518,0.6521739130434783,0.061227913218519336,0.010267646303901458,1.0,4,5
0.1580246913580247,Ayora,0.5,0.16666666666666666,0.42857142857142855,0.0,0.125,0.5,0.3988439306358382,0.9874551971326165,0.5,0.9988789,0.4105960264900662,0.39568345323741005,Ecuador,0.009967271104861921,0.00123465591139246,0.009022025553556485,0.0012873942779749385,0.42028985507246375,0.10461865354506822,0.015171008825306033,1.0,4,5
0.1580246913580247,Paez,0.5,0.16666666666666666,0.7857142857142857,0.0,0.125,0.5,0.3815028901734104,0.986021505376344,0.5,0.9988789,0.4768211920529801,0.43884892086330934,Ecuador,0.009954421880606306,0.0014567125046390773,0.009834867573621616,0.0015336264956262997,0.6086956521739131,0.021919033773205095,0.009433047493403696,1.0,4,5
0.1580246913580247,Arroyo del Rio,0.0,0.16666666666666666,0.42857142857142855,0.25,0.125,0.5,0.4797687861271676,0.9781362007168459,0.0,0.9988789,0.5099337748344371,0.4892086330935252,Ecuador,0.011901079355331983,0.0017601165627384157,0.010875305359304982,0.0017344805704476518,0.43478260869565216,0.05591590248266606,0.02347735956861767,1.0,4,5
0.1580246913580247,Velasco Ibarra,0.5,0.16666666666666666,0.42857142857142855,0.25,0.125,0.5,0.4797687861271676,0.9878136200716846,0.5,0.9988789,0.5364238410596026,0.5107913669064749,Ecuador,0.014091872090914346,0.0019242772125312945,0.012045797868198769,0.0019174809497293282,0.4927536231884058,0.04545962871840751,0.04737148700920821,1.0,4,4
0.1580246913580247,Plaza Lasso,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.5549132947976878,0.9906810035842294,0.0,0.99663675,0.5629139072847682,0.5467625899280576,Ecuador,0.018145802343560887,0.002373339402899758,0.01603847787075869,0.002144371663879374,0.36231884057971014,0.061227913218519336,0.03146911470381826,1.0,4,5
0.1580246913580247,Velasco Ibarra,0.0,0.0,0.2857142857142857,0.5,0.125,0.5,0.4797687861271676,0.9878136200716846,0.0,0.99663675,0.5894039735099338,0.5755395683453237,Ecuador,0.019295807914438433,0.0026663617656197845,0.01836645741622522,0.0025399448373922572,0.6086956521739131,0.061227913218519336,0.01397535325072755,1.0,4,5
0.1580246913580247,Ponce Enriquez,0.0,0.0,0.2857142857142857,0.0,0.125,0.5,0.5895953757225434,0.9867383512544803,0.0,0.99663675,0.6158940397350994,0.60431654676259,Ecuador,0.021017603964690847,0.00300887783139232,0.019530447188958487,0.00283738294165937,0.391304347826087,0.061227913218519336,0.019816215388932138,1.0,4,5
0.1580246913580247,Velasco Ibarra,0.0,0.16666666666666666,0.42857142857142855,0.75,0.125,0.5,0.4797687861271676,0.9878136200716846,0.0,0.9988789,0.6423841059602649,0.6115107913669064,Ecuador,0.020914810170645927,0.0031043262563462235,0.021273180479978126,0.0031850606012711496,0.7246376811594203,0.003690449563855961,-0.0037071800493286124,1.0,4,5
0.1580246913580247,Arosemena Monroy,0.5,0.16666666666666666,0.42857142857142855,0.0,0.125,0.5,0.630057803468208,0.9967741935483871,0.5,0.9988789,0.6490066225165563,0.6258992805755396,Ecuador,0.021332409958953413,0.0033066557229360343,0.02116913670140979,0.003281947399637104,0.36231884057971014,0.013699396108253183,0.0106951789447793,1.0,4,5
0.1580246913580247,Castro,0.5,0.16666666666666666,0.21428571428571427,0.0,0.125,0.5,0.6069364161849711,0.9896057347670251,0.5,0.9988789,0.6622516556291391,0.6474820143884892,Ecuador,0.02374806411900904,0.0036367065722249666,0.02159181455184366,0.0034873258984698024,0.4492753623188406,0.035003354954148955,0.03743609775990512,1.0,4,5
0.1580246913580247,Arosemena Gomez,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.6647398843930635,0.9896057347670251,0.0,0.99663675,0.6821192052980133,0.6618705035971223,Ecuador,0.024968740423292467,0.00387436282436217,0.02403684334819957,0.0038223504952718174,0.34782608695652173,0.016159695817490494,0.026005941606988305,1.0,4,5
0.1580246913580247,Velasco Ibarra,0.0,0.16666666666666666,0.42857142857142855,1.0,0.125,0.5,0.4797687861271676,0.9878136200716846,0.0,0.9988789,0.695364238410596,0.6906474820143885,Ecuador,0.028418757135925104,0.004388629771400373,0.025272363218698565,0.0040635881415959545,0.8405797101449275,0.0501006486244688,0.03644844808785005,1.0,4,5
0.1580246913580247,Rodriguez Lara,0.5,0.16666666666666666,0.42857142857142855,0.0,0.625,0.5,0.653179190751445,0.0,0.5,0.9988789,0.7218543046357616,0.7194244604316546,Ecuador,0.03533163978544599,0.004955889828199841,0.028764332536898366,0.0045856049064407255,0.463768115942029,0.05927085663162603,0.05740402522499256,1.0,4,4
0.1580246913580247,Poveda Burbano,0.5,0.0,0.2857142857142857,0.0,0.625,0.5,0.6705202312138728,0.9917562724014337,0.5,0.99663675,0.7483443708609272,0.7410071942446043,Ecuador,0.03915428400149146,0.005418243901181222,0.035761276645619004,0.005161413368138577,0.4782608695652174,0.05261686423618877,0.028292217896097246,1.0,4,5
0.1580246913580247,Roldos Aquilers,0.0,0.5,0.2857142857142857,0.0,0.0,0.5,0.7514450867052023,0.9885304659498207,0.0,0.99775785,0.7682119205298014,0.7553956834532374,Ecuador,0.0403878095300305,0.005738870903167982,0.03963040466112902,0.005630734950597995,0.3188405797101449,0.01604786401252516,0.016593226659498733,1.0,4,5
0.1580246913580247,Hurtado Larrea,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.7514450867052023,0.0,0.0,0.99663675,0.7814569536423841,0.7769784172661871,Ecuador,0.038280536752109635,0.006240697550964069,0.040878930003949064,0.005956193686110649,0.34782608695652173,0.04518004920599418,-0.015312710262980837,1.0,4,5
0.1580246913580247,Febres Cordaro,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.6994219653179191,0.9982078853046595,0.0,0.99663675,0.8013245033112583,0.8057553956834532,Ecuador,0.0384154536067936,0.006950320801276105,0.03874603254329816,0.006465582680881004,0.5217391304347826,0.061227913218519336,0.0008285814705059038,1.0,4,5
0.1580246913580247,Borja Cevallos,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.7225433526011561,0.0,0.0,0.99663675,0.8278145695364238,0.8345323741007195,Ecuador,0.040718511942080905,0.0075070628507281295,0.0388825900026691,0.007185899698180971,0.5217391304347826,0.061227913218519336,0.014097331254184999,1.0,4,5
0.1580246913580247,Duran Ballen,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.6416184971098265,0.0,0.0,0.99663675,0.8543046357615894,0.8633093525179856,Ecuador,0.042505643085367056,0.008219897493751738,0.041213653795896574,0.007751031649946099,0.782608695652174,0.061227913218519336,0.010355329187270368,1.0,4,5
0.1580246913580247,Alarcon Fabian,0.0,0.0,0.2857142857142857,0.25,0.625,0.5,0.791907514450867,0.0,0.0,0.99663675,0.8874172185430463,0.8776978417266187,Ecuador,0.04451992345750518,0.008604022421366419,0.04424150072501704,0.008672480218252265,0.4782608695652174,0.010008946544397226,0.011765228357569367,1.0,4,5
0.1580246913580247,Mahuad,0.0,0.16666666666666666,0.21428571428571427,0.0,0.125,0.5,0.8034682080924855,0.0,0.0,0.9988789,0.8940397350993378,0.8920863309352518,Ecuador,0.0419569760699626,0.008893657504964379,0.045061290918669686,0.008864522006516825,0.463768115942029,0.009114292104674565,-0.037693740553806455,1.0,4,5
0.1580246913580247,Gustavo Noboa,0.5,0.0,0.2857142857142857,0.0,0.125,0.5,0.7341040462427746,0.0,0.5,0.99663675,0.9072847682119205,0.9136690647482014,Ecuador,0.045556432472994096,0.00935414498341441,0.04246717779200321,0.009158521786584588,0.6666666666666666,0.040427197494967565,0.027200433521684223,1.0,4,5
0.1580246913580247,Lucio Gutierrez,0.0,0.0,0.2857142857142857,0.0,0.25,0.5,0.8497109826589595,0.0,0.0,0.99663675,0.9271523178807947,0.9280575539568345,Ecuador,0.05062078845835186,0.009785167090946706,0.046110404004664804,0.009625948645604858,0.42028985507246375,0.025721315142026392,0.046670771812767645,1.0,4,4
0.1580246913580247,Alfredo Palacio,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.7456647398843931,0.0,0.0,0.99663675,0.9403973509933775,0.9424460431654677,Ecuador,0.053041625353011,0.010131544596289593,0.0512363431494106,0.010063466101172286,0.7101449275362319,0.015041377767837172,0.026249171825760698,1.0,4,5
0.1580246913580247,Rafael Correa,0.0,1.0,1.0,0.0,0.875,0.5,0.884393063583815,0.0,0.0,0.0,0.9536423841059603,1.0,Ecuador,0.06763458956406218,0.011401913510472485,0.053686617703027205,0.010415063390859005,0.391304347826087,0.1624916126146276,0.029367939512882944,1.0,4,5
0.16419753086419753,Pardo,0.0,0.0,0.2857142857142857,0.0,0.125,0.5,0.13872832369942195,0.9516129032258065,0.0,0.99663675,0.059602649006622516,0.0,Peru,0.009087099243352291,,0.009061041970519611,,0.30434782608695654,0.061227913218519336,0.00296436600628189,1.0,4,5
0.16419753086419753,Prado,0.0,0.0,0.2857142857142857,0.0,0.125,0.5,0.09248554913294797,0.9598566308243728,0.0,0.99663675,0.08609271523178808,0.02158273381294964,Peru,0.005245181190923398,,0.009197599429890553,,0.4782608695652174,0.04842317154998881,-0.09893131404728082,1.0,5,6
0.16419753086419753,Pierola,0.5,0.3333333333333333,0.9285714285714286,0.0,0.125,0.5,0.1676300578034682,0.96415770609319,0.5,1.0,0.10596026490066225,0.03597122302158273,Peru,0.0026110902185223174,,0.005308963205898972,,0.3333333333333333,0.0013978975620666525,-0.3207628616226914,1.0,7,7
0.16419753086419753,Lizardo Montero Flores,0.5,0.3333333333333333,0.9285714285714286,0.0,0.125,0.5,0.12716763005780346,0.9612903225806452,0.5,1.0,0.11920529801324503,0.04316546762589928,Peru,0.002906622376401463,,0.002642841380085345,,0.463768115942029,0.005144263028405278,0.046790490486587635,1.0,4,4
0.16419753086419753,Iglesias,1.0,0.16666666666666666,0.9285714285714286,0.0,0.625,0.5,0.11560693641618497,0.9627240143369176,1.0,0.9988789,0.12582781456953643,0.06474820143884892,Peru,0.0030608130674688433,,0.002941967243469313,,0.5072463768115942,0.03914113173786624,0.009907344198557835,1.0,4,5
0.16419753086419753,Caceres,0.5,0.0,0.2857142857142857,0.0,0.625,0.5,0.1329479768786127,0.967741935483871,0.5,0.99663675,0.1456953642384106,0.10071942446043165,Peru,0.003009416170446383,0.00222474983045576,0.003098032911321818,,0.5072463768115942,0.07537463654663386,-0.0019961933546301454,1.0,4,5
0.16419753086419753,Bermudez,0.0,0.5,0.2857142857142857,0.0,0.0,0.5,0.15028901734104047,0.9573476702508961,0.0,0.99775785,0.17880794701986755,0.12949640287769784,Peru,0.0026624871155447776,,0.00304601102203765,0.002389116073569096,0.5362318840579711,0.053902929993290084,-0.01752883538633818,1.0,4,5
0.16419753086419753,Pierola,0.5,0.0,0.2857142857142857,0.25,0.625,0.5,0.1676300578034682,0.96415770609319,0.5,0.99663675,0.2119205298013245,0.16546762589928057,Peru,0.004467803123458689,0.00241309486169134,0.0029939891327534812,,0.5652173913043478,0.061227913218519336,0.07010595899104648,1.0,3,4
0.16419753086419753,de Romana,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.2138728323699422,0.9637992831541219,0.0,0.99663675,0.23841059602649006,0.19424460431654678,Peru,0.005746300936892384,0.0025486739697792083,0.004522132130475926,0.00258029939663979,0.5072463768115942,0.061171997316036675,0.04639613521173512,1.0,4,4
0.16419753086419753,Pardo y Barreda,0.0,0.0,0.2857142857142857,0.0,0.125,0.5,0.31213872832369943,0.9763440860215054,0.0,0.99663675,0.271523178807947,0.2302158273381295,Peru,0.007525918496295065,0.002728957540533888,0.005991750502753681,0.0027536290241708086,0.3333333333333333,0.061227913218519336,0.048112945829440756,1.0,4,4
0.16419753086419753,Leguia,0.0,0.0,0.2857142857142857,0.0,0.25,0.5,0.3063583815028902,0.9709677419354839,0.0,0.99663675,0.2980132450331126,0.2589928057553957,Peru,0.007937093672474747,0.002881392429627275,0.00761743454288394,0.0029009220123731336,0.4057971014492754,0.061227913218519336,0.01032903257450326,1.0,4,5
0.16419753086419753,Billinghurst,0.0,0.16666666666666666,0.9285714285714286,0.0,0.125,0.5,0.23699421965317918,0.9648745519713262,0.0,0.9988789,0.32450331125827814,0.2733812949640288,Peru,0.007949942896730362,0.002960541314348842,0.008033609657157288,0.0030556540403836566,0.6376811594202898,0.007380899127711918,0.0009093845935508928,1.0,4,5
0.16419753086419753,Benavides,0.5,0.0,0.2857142857142857,0.0,0.625,0.5,0.3815028901734104,0.9756272401433692,0.5,0.99663675,0.33774834437086093,0.2805755395683453,Peru,0.008708047127811648,0.0030008486167533432,0.008046615129478329,0.003135995670312197,0.30434782608695654,0.010847685081637215,0.047654373065015514,1.0,4,4
0.16419753086419753,Pardo y Barreda,0.0,0.16666666666666666,0.42857142857142855,0.25,0.25,0.5,0.31213872832369943,0.9763440860215054,0.0,0.9988789,0.3443708609271523,0.30935251798561153,Peru,0.010172858692951762,0.0031664749866336587,0.008813937996419812,0.0031769103892572877,0.4927536231884058,0.05871169760679937,0.03393550666523222,1.0,4,5
0.16419753086419753,Leguia,0.5,0.16666666666666666,0.42857142857142855,0.25,0.25,0.5,0.3063583815028902,0.9709677419354839,0.5,0.9988789,0.3708609271523179,0.38848920863309355,Peru,0.014605841061138946,0.003788673163750418,0.01029656184101861,0.0033450326889225674,0.5652173913043478,0.20621784835607243,0.031700715129031914,1.0,4,5
0.16419753086419753,Sanchez Cerro,0.0,0.16666666666666666,0.0,0.25,0.0,0.5,0.45664739884393063,0.9713261648745519,0.0,0.9988789,0.4503311258278146,0.41007194244604317,Peru,0.013526506223667285,0.003988011095641771,0.013131754807005782,0.004042814622931561,0.36231884057971014,0.007995974055021246,0.025745061975799885,1.0,4,5
0.16419753086419753,Benavidez,0.0,0.0,0.2857142857142857,0.25,0.625,0.5,0.3815028901734104,0.9756272401433692,0.0,0.99663675,0.46357615894039733,0.45323741007194246,Peru,0.01708574134247265,0.004417467081260641,0.013690990116810593,0.004178949051421589,0.5797101449275363,0.11445985238201743,0.03377201939621253,1.0,4,5
0.16419753086419753,Ugarteche,0.0,0.0,0.2857142857142857,0.0,0.625,0.5,0.45664739884393063,0.9835125448028674,0.0,0.99663675,0.5033112582781457,0.49640287769784175,Peru,0.017689654882486555,0.004909949030639278,0.01729350594973925,0.0046148767841820044,0.4782608695652174,0.09466562290315365,0.005490451023102965,1.0,4,5
0.16419753086419753,Bustamante,0.0,0.16666666666666666,0.42857142857142855,0.0,0.125,0.5,0.48554913294797686,0.9913978494623656,0.0,0.9988789,0.543046357615894,0.5179856115107914,Peru,0.01865977131378549,0.005178175806640142,0.017904763148828228,0.005114780259292925,0.4927536231884058,0.04596287184075151,0.014827186347667045,1.0,4,5
0.16419753086419753,Odria,0.5,0.0,0.2857142857142857,0.0,0.625,0.5,0.5028901734104047,0.986021505376344,0.5,0.99663675,0.5629139072847682,0.5323741007194245,Peru,0.021210342328525072,0.005366154407853862,0.018886676309066906,0.0053870491162729805,0.4927536231884058,0.01196600313129054,0.07617373368845737,1.0,3,4
0.16419753086419753,Odria,0.0,0.0,0.2857142857142857,0.25,0.125,0.5,0.5028901734104047,0.986021505376344,0.0,0.99663675,0.5761589403973509,0.5755395683453237,Peru,0.025746118490757176,0.006298645527480912,0.021468262564793755,0.005577860487353265,0.5217391304347826,0.10210243793334824,0.03197537674372003,1.0,4,5
